阿巴耶卡罗笈多,a'ba'ye'ka'luo'ji'duo
教观二门,jiao'guan'er'men
教观纲宗,jiao'guan'gang'zong
角虎集,jiao'hu'ji
教诫律仪,jiao'jie'lv'yi
教理行果,jiao'li'xing'guo
蕉敏,jiao'min
焦热地狱,jiao're'di'yu
憍萨罗国,jiao'sa'luo'guo
焦山系,jiao'shan'xi
憍赏弥国,jiao'shang'mi'guo
教时义,jiao'shi'yi
教外别传,jiao'wai'bie'zhuan
教王护国寺,jiao'wang'hu'guo'si
教相,jiao'xiang
教行信证,jiao'xing'xin'zheng
教苑清规,jiao'yuan'qing'gui
劫,jie
戒,jie
界,jie
介菴进禅师语录,jie'an'jin'chan'shi'yu'lu
戒疤,jie'ba
戒本,jie'ben
戒乘缓急,jie'cheng'huan'ji
戒尺,jie'chi
劫初,jie'chu
戒刀,jie'dao
戒德,jie'de
戒牒,jie'die
戒灌顶,jie'guan'ding
戒和尚,jie'he'shang
结护,jie'hu
结集,jie'ji
结界,jie'jie
戒禁取见,jie'jin'qu'jian
戒腊,jie'la
界论,jie'lun
羯罗拏苏伐剌那国,jie'luo'na'su'fa'la'na'guo
戒律,jie'lv
戒门往生,jie'men'wang'sheng
解迷显智成悲十明论,jie'mi'xian'zhi'cheng'bei'shi'ming'lun
羯磨,jie'mo
羯磨金刚,jie'mo'jin'gang
界内,jie'nei
洁癖,jie'pi
介清,jie'qing
羯若鞠闍国,jie'ruo'ju'du'guo
戒杀放生文,jie'sha'fang'sheng'wen
戒杀念佛,jie'sha'nian'fo
解深密经,jie'shen'mi'jing
界身足论,jie'shen'zu'lun
结使,jie'shi
戒台寺,jie'tai'si
戒坛,jie'tan
戒坛院,jie'tan'yuan
戒体,jie'ti
解脱,jie'tuo
解脱道,jie'tuo'dao
解脱道论,jie'tuo'dao'lun
解脱歌,jie'tuo'ge
解脱会,jie'tuo'hui
解脱之路,jie'tuo'zhi'lu
界外,jie'wai
界系,jie'xi
结夏,jie'xia
结缘,jie'yuan
羯朱嗢祇罗国,jie'zhu'wa'chi'luo'guo
借住与你,jie'zhu'yu'ni
芥子纳须弥,jie'zi'na'xu'mi
接足礼,jie'zu'li
金箔布施,jin'bo'bu'shi
金藏,jin'cang
金仓圆照,jin'cang'yuan'zhao
金城公主,jin'cheng'gong'zhu
今村惠猛,jin'cun'hui'meng
金大城,jin'da'cheng
金代佛教,jin'dai'fo'jiao
金地藏,jin'di'cang
金东华,jin'dong'hua
金法麟,jin'fa'lin
近分定,jin'fen'ding
金佛寺,jin'fo'si
金刚,jin'gang
金刚般若波罗蜜经,jin'gang'bo're'bo'luo'mi'jing
金刚部,jin'gang'bu
金刚乘,jin'gang'cheng
金刚杵,jin'gang'chu
金刚顶经一字顶轮王瑜伽一切时处念诵成佛仪轨,jin'gang'ding'jing'yi'zi'ding'lun'wang'yu'jia'yi'qie'shi'chu'nian'song'cheng'fo'yi'gui
金刚顶经瑜伽修习毗卢遮那三摩地法,jin'gang'ding'jing'yu'jia'xiu'xi'pi'lu'zhe'na'san'mo'di'fa
金刚顶一切如来真实摄大乘现证大教王经,jin'gang'ding'yi'qie'ru'lai'zhen'shi'she'da'cheng'xian'zheng'da'jiao'wang'jing
金刚顶瑜伽护摩仪轨,jin'gang'ding'yu'jia'hu'mo'yi'gui
金刚顶瑜伽略述三十七尊心要,jin'gang'ding'yu'jia'lue'shu'san'shi'qi'zun'xin'yao
金刚顶瑜伽三十七尊出生义,jin'gang'ding'yu'jia'san'shi'qi'zun'chu'sheng'yi
金刚顶瑜伽中略出念诵经,jin'gang'ding'yu'jia'zhong'lue'chu'nian'song'jing
金刚法界宫,jin'gang'fa'jie'gong
金刚峰楼阁一切瑜伽瑜祇经,jin'gang'feng'lou'ge'yi'qie'yu'jia'yu'chi'jing
金刚峰寺,jin'gang'feng'si
金刚界,jin'gang'jie
金刚界大日如来心咒,jin'gang'jie'da'ri'ru'lai'xin'zhou
金刚界三十七尊,jin'gang'jie'san'shi'qi'zun
金刚铃,jin'gang'ling
金刚錍,jin'gang'pi
金刚萨埵,jin'gang'sa'duo
金刚萨埵心咒,jin'gang'sa'duo'xin'zhou
金刚萨埵心咒梵唱,jin'gang'sa'duo'xin'zhou'fan'chang
金刚山,jin'gang'shan
金刚手菩萨,jin'gang'shou'pu'sa
金刚线,jin'gang'xian
金刚仙论,jin'gang'xian'lun
金刚夜叉明王,jin'gang'ye'cha'ming'wang
金刚喻定,jin'gang'yu'ding
金刚赞,jin'gang'zan
金刚针论,jin'gang'zhen'lun
金刚智,jin'gang'zhi
金刚座,jin'gang'zuo
金阁寺,jin'ge'si
金光明经,jin'guang'ming'jing
金慧眼,jin'hui'yan
锦江禅灯,jin'jiang'chan'deng
金戒光明寺,jin'jie'guang'ming'si
金克木,jin'ke'mu
金陵梵剎志,jin'ling'fan'cha'zhi
金陵刻经处,jin'ling'ke'jing'chu
金陵清凉院文益禅师语录,jin'ling'qing'liang'yuan'wen'yi'chan'shi'yu'lu
紧那罗,jin'na'luo
金南泉,jin'nan'quan
今能,jin'neng
金毗罗,jin'pi'luo
金七十论,jin'qi'shi'lun
进入深山,jin'ru'shen'shan
金山活佛,jin'shan'huo'fo
金山寺,jin'shan'si
今上牌,jin'shang'pai
今释,jin'shi
金堂,jin'tang
今天不方便,jin'tian'bu'fang'bian
今天没人来,jin'tian'mei'ren'lai
金吞虚,jin'tun'xu
尽智,jin'zhi
锦州北普陀山普陀禅寺,jin'zhou'bei'pu'tuo'shan'pu'tuo'chan'si
金子大荣,jin'zi'da'rong
金字经,jin'zi'jing
敬爱法,jing'ai'fa
静安寺,jing'an'si
经变,jing'bian
经藏,jing'cang
警策,jing'ce
经幢,jing'chuang
净慈寺,jing'ci'si
景德传灯录,jing'de'chuan'deng'lu
净海,jing'hai
净慧老和尚谈元音老人,jing'hui'lao'he'shang'tan'yuan'yin'lao'ren
净秽一如,jing'hui'yi'ru
经集,jing'ji
靖江关圣寺,jing'jiang'guan'sheng'si
精进,jing'jin
静静的嘛呢石,jing'jing'de'ma'ne'shi
净居寺,jing'ju'si
净觉院,jing'jue'yuan
净空,jing'kong
净良,jing'liang
经量部,jing'liang'bu
经录,jing'lu
经律异相,jing'lv'yi'xiang
净名寺,jing'ming'si
净明寺,jing'ming'si
静权,jing'quan
净肉,jing'rou
井上靖,jing'shang'jing
井上日召,jing'shang'ri'zhao
井上圆了,jing'shang'yuan'le
井上哲次郎,jing'shang'zhe'ci'lang
精舍,jing'she
净施,jing'shi
静思精舍,jing'si'jing'she
靖嵩,jing'song
经塔,jing'ta
敬天寺,jing'tian'si
净土,jing'tu
净土慈悲集,jing'tu'ci'bei'ji
净土教美术,jing'tu'jiao'mei'shu
净土论,jing'tu'lun
净土群疑论,jing'tu'qun'yi'lun
净土圣贤录,jing'tu'sheng'xian'lu
净土十要,jing'tu'shi'yao
净土十疑论,jing'tu'shi'yi'lun
净土陀罗尼,jing'tu'tuo'luo'ni
净土往生传,jing'tu'wang'sheng'chuan
净土五会念佛诵经观行仪,jing'tu'wu'hui'nian'fo'song'jing'guan'xing'yi
净土真宗,jing'tu'zhen'zong
净土资粮全集,jing'tu'zi'liang'quan'ji
净土宗,jing'tu'zong
静琬,jing'wan
经王,jing'wang
经帷子,jing'wei'zi
净心,jing'xin
净心诫观法,jing'xin'jie'guan'fa
净信寺,jing'xin'si
净心咒,jing'xin'zhou
净行,jing'xing
憬兴,jing'xing
经行,jing'xing
境行果,jing'xing'guo
敬雄,jing'xiong
净耀,jing'yao
净业,jing'ye
净业寺,jing'ye'si
境野哲,jing'ye'zhe
景祐法宝录,jing'you'fa'bao'lu
景真八角亭,jing'zhen'ba'jiao'ting
经冢,jing'zhong
敬钟如佛,jing'zhong'ru'fo
净众宗,jing'zhong'zong
净住子,jing'zhu'zi
净宗朝暮课诵,jing'zong'zhao'mu'ke'song
救拔焰口饿鬼陀罗尼经,jiu'ba'yan'kou'e'gui'tuo'luo'ni'jing
九拜,jiu'bai
久保角太郎,jiu'bao'jiao'tai'lang
九本尊心咒,jiu'ben'zun'xin'zhou
九部经,jiu'bu'jing
旧超峰寺,jiu'chao'feng'si
九乘,jiu'cheng
臼杵石佛,jiu'chu'shi'fo
九次第定,jiu'ci'di'ding
九谛,jiu'di
九地,jiu'di
九方便,jiu'fang'bian
九佛事,jiu'fo'shi
九横死,jiu'heng'si
九华山,jiu'hua'shan
九华山一心茅篷,jiu'hua'shan'yi'xin'mao'peng
九华山志,jiu'hua'shan'zhi
九结,jiu'jie
究竟,jiu'jing
究竟离,jiu'jing'li
究竟一乘宝性论,jiu'jing'yi'cheng'bao'xing'lun
九句因,jiu'ju'yin
九类生,jiu'lei'sheng
九莲寺,jiu'lian'si
九龙山,jiu'long'shan
久米寺,jiu'mi'si
鸠摩利罗,jiu'mo'li'luo
鸠摩罗多,jiu'mo'luo'duo
鸠摩罗什,jiu'mo'luo'shen
鸠摩罗什法师大义,jiu'mo'luo'shen'fa'shi'da'yi
鸠摩罗天,jiu'mo'luo'tian
久能山,jiu'neng'shan
鸠槃荼,jiu'pan'tu
九品惑,jiu'pin'huo
九品净土,jiu'pin'jing'tu
九品莲台,jiu'pin'lian'tai
九品往生,jiu'pin'wang'sheng
九品印,jiu'pin'yin
救仁寺,jiu'ren'si
九色鹿,jiu'se'lu
九色鹿经,jiu'se'lu'jing
九山八海,jiu'shan'ba'hai
九山禅门,jiu'shan'chan'men
九上缘惑,jiu'shang'yuan'huo
九食,jiu'shi
九十八随眠,jiu'shi'ba'sui'mian
九师相承,jiu'shi'xiang'cheng
九识义,jiu'shi'yi
就是这样吗,jiu'shi'zhe'yang'ma
久松真一,jiu'song'zhen'yi
九无为,jiu'wu'wei
九无学,jiu'wu'xue
九想观,jiu'xiang'guan
九心轮,jiu'xin'lun
九曜,jiu'yao
九业,jiu'ye
九有情居,jiu'you'qing'ju
久远实成,jiu'yuan'shi'cheng
久远寺,jiu'yuan'si
九斋日,jiu'zhai'ri
九辙,jiu'zhe
九种不还,jiu'zhong'bu'huan
九种大禅,jiu'zhong'da'chan
九种相戒,jiu'zhong'xiang'jie
九住心,jiu'zhu'xin
九字印,jiu'zi'yin
九祖相承,jiu'zu'xiang'cheng
句,ju
俱不成过,ju'bu'cheng'guo
俱不极成过,ju'bu'ji'cheng'guo
俱不遣,ju'bu'qian
居简,ju'jian
俱利迦罗,ju'li'jia'luo
拘留孙佛,ju'liu'sun'fo
拘卢舍,ju'lu'she
拘那含牟尼佛,ju'na'han'mou'ni'fo
拘那罗太子,ju'na'luo'tai'zi
沮渠京声,ju'qu'jing'sheng
橘瑞超,ju'rui'chao
俱舍论,ju'she'lun
俱舍师,ju'she'shi
俱生法,ju'sheng'fa
具生吉祥,ju'sheng'ji'xiang
俱生起,ju'sheng'qi
俱生神,ju'sheng'shen
居士,ju'shi
居士传,ju'shi'chuan
居士分灯录,ju'shi'fen'deng'lu
居士佛教运动,ju'shi'fo'jiao'yun'dong
拘尸那揭罗,ju'shi'na'jie'luo
俱有法,ju'you'fa
巨赞,ju'zan
驹泽大学,ju'ze'da'xue
俱胝,ju'zhi
具足戒,ju'zu'jie
眷属,juan'shu
眷属地狱,juan'shu'di'yu
罥索,juan'suo
觉,jue
觉岸,jue'an
觉禅钞,jue'chan'chao
决定藏论,jue'ding'cang'lun
决定往生集,jue'ding'wang'sheng'ji
绝观论,jue'guan'lun
觉力,jue'li
觉囊派,jue'nang'pai
觉他,jue'ta
觉天,jue'tian
觉悟的诺言,jue'wu'de'nuo'yan
觉心,jue'xin
觉性,jue'xing
觉音,jue'yin
觉宇派,jue'yu'pai
决择,jue'ze
均如,jun'ru
军荼,jun'tu
君徒钵叹,jun'tu'bo'tan
军荼利明王,jun'tu'li'ming'wang
卡达拉迦马,ka'da'la'jia'ma
卡丹巴王朝,ka'dan'ba'wang'chao
卡尔里窟院,ka'er'li'ku'yuan
卡卢,ka'lu
卡通动画,ka'tong'dong'hua
开宝大藏经,kai'bao'da'zang'jing
开参,kai'can
开福寺,kai'fu'si
开阖禅机,kai'he'chan'ji
开化寺,kai'hua'si
开会,kai'hui
开经,kai'jing
开经偈,kai'jing'ji
开拉沙山,kai'la'sha'shan
开三显一,kai'san'xian'yi
开山,kai'shan
开善寺,kai'shan'si
开山堂,kai'shan'tang
开示悟入,kai'shi'wu'ru
开堂,kai'tang
开题,kai'ti
开先寺,kai'xian'si
开眼,kai'yan
开元释教录,kai'yuan'shi'jiao'lu
开元释教录略出,kai'yuan'shi'jiao'lu'lue'chu
开元寺,kai'yuan'si
开遮,kai'zhe
开证,kai'zheng
龛,kan
看病,kan'bing
堪布,kan'bu
看话禅,kan'hua'chan
看话念佛,kan'hua'nian'fo
看经,kan'jing
砍头落地,kan'tou'luo'di
康居,kang'ju
考底利耶,kao'di'li'ye
客尘烦恼,ke'chen'fan'nao
克恩,ke'en
科鸠拉贺,ke'jiu'la'he
克利须那,ke'li'xu'na
克利须那穆尔提,ke'li'xu'na'mu'er'ti
克勤,ke'qin
渴树罗,ke'shu'luo
课诵,ke'song
克文,ke'wen
科文,ke'wen
克雪曼德拉,ke'xue'man'de'la
克孜尔石窟,ke'zi'er'shi'ku
肯定自己,ken'ding'zi'ji
空,kong
空杯心态,kong'bei'xin'tai
空海,kong'hai
空即是色,kong'ji'shi'se
空见,kong'jian
孔雀明王,kong'que'ming'wang
孔雀明王经,kong'que'ming'wang'jing
孔雀王朝,kong'que'wang'chao
空色本来同,kong'se'ben'lai'tong
孔望山汉代摩崖像,kong'wang'shan'han'dai'mo'ya'xiang
孔维勤,kong'wei'qin
空无边处天,kong'wu'bian'chu'tian
空也,kong'ye
孔滋,kong'zi
叩钟偈,kou'zhong'ji
苦,ku
库车,ku'che
苦谛,ku'di
库伦,ku'lun
枯木禅,ku'mu'chan
库木土拉石窟,ku'mu'tu'la'shi'ku
哭笑无常,ku'xiao'wu'chang
苦心度众,ku'xin'du'zhong
苦行,ku'xing
枯崖和尚漫录,ku'ya'he'shang'man'lu
苦因与苦果,ku'yin'yu'ku'guo
快皈投佛陀座下,kuai'gui'tou'fo'tuo'zuo'xia
快活烈汉,kuai'huo'lie'han
快乐与痛苦,kuai'le'yu'tong'ku
快乐之道,kuai'le'zhi'dao
宽朝,kuan'chao
宽永寺,kuan'yong'si
狂惑,kuang'huo
旷野神,kuang'ye'shen
愧对禽兽,kui'dui'qin'shou
窥基,kui'ji
昆达昆达,kun'da'kun'da
腊八粥,la'ba'zhou
拉卜楞寺,la'bu'leng'si
拉藏汗,la'cang'han
拉达克,la'da'ke
拉达克里希南,la'da'ke'li'xi'nan
拉露,la'lu
喇嘛,la'ma
拉玛四世,la'ma'si'shi
拉玛一世,la'ma'yi'shi
拉莫特,la'mo'te
拉萨,la'sa
拉森,la'sen
来复,lai'fu
来果,lai'guo
赖鹏举,lai'peng'ju
赖耶缘起,lai'ye'yuan'qi
来迎院,lai'ying'yuan
赖瑜,lai'yu
赖咤和罗,lai'zha'he'luo
滥波国,lan'bo'guo
蓝吉富,lan'ji'fu
蓝毗尼园,lan'pi'ni'yuan
廊坊净业精舍念佛堂,lang'fang'jing'ye'jing'she'nian'fo'tang
廊坊石佛寺,lang'fang'shi'fo'si
廊坊市龙泉白塔寺,lang'fang'shi'long'quan'bai'ta'si
老藏丹贝,lao'cang'dan'bei
老妇人洗脚,lao'fu'ren'xi'jiao
老苦,lao'ku
老南山寺,lao'nan'shan'si
老婆心切,lao'po'xin'qie
老死,lao'si
老子化胡经,lao'zi'hua'hu'jing
老子化胡说,lao'zi'hua'hu'shuo
老做小,lao'zuo'xiao
乐,le
了菴和尚语录,le'an'he'shang'yu'lu
乐邦文类,le'bang'wen'lei
乐崇辉,le'chong'hui
乐道歌,le'dao'ge
了的,le'de
了凡的故事,le'fan'de'gu'shi
了凡四训,le'fan'si'xun
了凡四訓電影版,le'fan'si'xun'dian'ying'ban
乐观,le'guan
了惠,le'hui
了派,le'pai
了世,le'shi
了堂惟一禅师语录,le'tang'wei'yi'chan'shi'yu'lu
了万,le'wan
了午,le'wu
勒修百丈清规,le'xiu'bai'zhang'qing'gui
了义,le'yi
了义般若波罗蜜多经,le'yi'bo're'bo'luo'mi'duo'jing
了元歌,le'yuan'ge
了中,le'zhong
雷峰塔,lei'feng'ta
雷音寺,lei'yin'si
楞伽经,leng'jia'jing
楞伽山,leng'jia'shan
楞伽师资记,leng'jia'shi'zi'ji
冷暖自知,leng'nuan'zi'zhi
楞严经,leng'yan'jing
楞严一笑,leng'yan'yi'xiao
楞严咒,leng'yan'zhou
力,li
礼拜,li'bai
李炳南,li'bing'nan
李博永,li'bo'yong
历朝释氏资鉴,li'chao'shi'shi'zi'jian
离车,li'che
历代法宝记,li'dai'fa'bao'ji
历代三宝纪,li'dai'san'bao'ji
立地成佛,li'di'cheng'fo
历法,li'fa
礼佛大忏悔文,li'fo'da'chan'hui'wen
立花俊道,li'hua'jun'dao
历劫,li'jie
梨俱吠陀,li'ju'fei'tuo
离六堂集,li'liu'tang'ji
黎明寺,li'ming'si
离婆多,li'po'duo
理趣般若经,li'qu'bo're'jing
理趣经,li'qu'jing
利涉,li'she
立世阿毗昙论,li'shi'a'pi'tan'lun
李世杰,li'shi'jie
立石寺,li'shi'si
丽水三岩禅寺,li'shui'san'yan'chan'si
利他,li'ta
离檀禁止令,li'tan'jin'zhi'ling
李挽,li'wan
离系,li'xi
立信,li'xin
利言,li'yan
利严,li'yan
李元松,li'yuan'song
立正安国论,li'zheng'an'guo'lun
立正大学,li'zheng'da'xue
李志夫,li'zhi'fu
李子宽,li'zi'kuan
离作法,li'zuo'fa
离作业灌顶,li'zuo'ye'guan'ding
鎌仓佛教,lian'cang'fo'jiao
联灯会要,lian'deng'hui'yao
莲芬净土,lian'fen'jing'tu
莲航,lian'hang
莲华,lian'hua
莲华藏世界,lian'hua'cang'shi'jie
莲华戒,lian'hua'jie
莲花净土,lian'hua'jing'tu
莲华色,lian'hua'se
莲华色女的故事,lian'hua'se'nv'de'gu'shi
莲华生,lian'hua'sheng
莲花生大士,lian'hua'sheng'da'shi
莲花生大师心咒,lian'hua'sheng'da'shi'xin'zhou
莲如,lian'ru
莲师心咒,lian'shi'xin'zhou
鎌田茂雄,lian'tian'mao'xiong
莲香飘渺,lian'xiang'piao'miao
莲心洁净,lian'xin'jie'jing
量,liang
两部大法相承师资付法记,liang'bu'da'fa'xiang'cheng'shi'zi'fu'fa'ji
两个国王,liang'ge'guo'wang
两个争强好斗者,liang'ge'zheng'qiang'hao'dou'zhe
两界曼荼罗,liang'jie'man'tu'luo
两俱不成过,liang'ju'bu'cheng'guo
量论,liang'lun
两舌,liang'she
两序,liang'xu
两宗禅宗公案,liang'zong'chan'zong'gong'an
两座庙善用别人的智慧,liang'zuo'miao'shan'yong'bie'ren'de'zhi'hui
辽代佛教,liao'dai'fo'jiao
寮国佛教,liao'guo'fo'jiao
料简,liao'jian
辽宁阜新龙海禅寺,liao'ning'fu'xin'long'hai'chan'si
辽宁盘锦祗园寺,liao'ning'pan'jin'zhi'yuan'si
辽宁省盘锦市高升念佛堂,liao'ning'sheng'pan'jin'shi'gao'sheng'nian'fo'tang
辽宁绥中文殊院,liao'ning'sui'zhong'wen'shu'yuan
了然,liao'ran
了无功德,liao'wu'gong'de
邻阿伽色,lin'a'ga'se
林保尧,lin'bao'yao
林崇安,lin'chong'an
林传芳,lin'chuan'fang
临海龙兴古寺,lin'hai'long'xing'gu'si
临海市场增福堂,lin'hai'shi'chang'zeng'fu'tang
临济禅师法语,lin'ji'chan'shi'fa'yu
临济录,lin'ji'lu
临济寺,lin'ji'si
临济宗,lin'ji'zong
林间录,lin'jian'lu
林锦东,lin'jin'dong
林藜光,lin'li'guang
林清玄,lin'qing'xuan
林秋梧,lin'qiu'wu
林蓉芝,lin'rong'zhi
临西月洼寺,lin'xi'yue'wa'si
林彦明,lin'yan'ming
林云禅寺,lin'yun'chan'si
林镇国,lin'zhen'guo
临终正念,lin'zhong'zheng'nian
灵谷寺,ling'gu'si
灵光寺,ling'guang'si
灵鹫山般若文教基金会,ling'jiu'shan'bo're'wen'jiao'ji'jin'hui
灵利道人,ling'li'dao'ren
铃木大拙,ling'mu'da'zhuo
铃木正三,ling'mu'zheng'san
灵泉禅寺,ling'quan'chan'si
灵泉寺,ling'quan'si
灵山庵,ling'shan'an
灵山寺,ling'shan'si
灵巖寺,ling'yan'si
灵隐寺,ling'yin'si
凌云禅寺,ling'yun'chan'si
令知会,ling'zhi'hui
六本宗书,liu'ben'zong'shu
柳本尊,liu'ben'zun
六波罗蜜,liu'bo'luo'mi
六不定过,liu'bu'ding'guo
六成就,liu'cheng'jiu
六触,liu'chu
六大,liu'da
六大城,liu'da'cheng
六大缘起,liu'da'yuan'qi
六道,liu'dao
六道金刚咒,liu'dao'jin'gang'zhou
六度集经,liu'du'ji'jing
六恶,liu'e
六法,liu'fa
六法戒,liu'fa'jie
六根,liu'gen
六根忏悔,liu'gen'chan'hui
六根互用,liu'gen'hu'yong
六根清净,liu'gen'qing'jing
刘贵杰,liu'gui'jie
刘国香,liu'guo'xiang
六行观,liu'hang'guan
六和敬,liu'he'jing
六和塔,liu'he'ta
六即,liu'ji
六家七宗,liu'jia'qi'zong
六境,liu'jing
六经十一论,liu'jing'shi'yi'lun
六聚,liu'ju
六决定,liu'jue'ding
琉璃宫大史,liu'li'gong'da'shi
六门教授习定论,liu'men'jiao'shou'xi'ding'lun
六妙法门,liu'miao'fa'men
六妙门,liu'miao'men
六难,liu'nan
六念,liu'nian
刘虬,liu'qiu
琉球佛教,liu'qiu'fo'jiao
六榕寺,liu'rong'si
刘锐之,liu'rui'zhi
六识,liu'shi
六时,liu'shi
六十二见,liu'shi'er'jian
六事体功法,liu'shi'ti'gong'fa
六十心,liu'shi'xin
柳塘外集,liu'tang'wai'ji
柳田圣山,liu'tian'sheng'shan
六通,liu'tong
六味,liu'wei
六物,liu'wu
六相,liu'xiang
六相圆融,liu'xiang'yuan'rong
六学僧传,liu'xue'seng'chuan
六因,liu'yin
六欲天,liu'yu'tian
六月会,liu'yue'hui
六斋日,liu'zhai'ri
六重本迹,liu'zhong'ben'ji
六种拳印,liu'zhong'quan'yin
六种震动,liu'zhong'zhen'dong
流转,liu'zhuan
六字大明咒,liu'zi'da'ming'zhou
六字经法,liu'zi'jing'fa
六字弥陀,liu'zi'mi'tuo
六字文殊菩萨,liu'zi'wen'shu'pu'sa
六宗,liu'zong
柳宗元,liu'zong'yuan
六祖慧能传,liu'zu'hui'neng'chuan
六足论,liu'zu'lun
六祖坛经,liu'zu'tan'jing
龙藏,long'cang
隆道,long'dao
隆多嘉措佛爷坐床仪式,long'duo'jia'cuo'fo'ye'zuo'chuang'yi'shi
龙岗寺,long'gang'si
龙宫山庆华寺,long'gong'shan'qing'hua'si
龙谷大学,long'gu'da'xue
龙光寺,long'guang'si
龙国庵念佛堂,long'guo'an'nian'fo'tang
龙海禅寺,long'hai'chan'si
龙湖巖,long'hu'yan
龙华三会,long'hua'san'hui
龙华树,long'hua'shu
龙华寺,long'hua'si
龙龛手鉴,long'kan'shou'jian
龙门石窟,long'men'shi'ku
龙门寺,long'men'si
龙女成佛,long'nv'cheng'fo
龙盘寺,long'pan'si
龙清巴,long'qing'ba
龙泉古寺,long'quan'gu'si
龙泉寺,long'quan'si
泷泉寺,long'quan'si
龙山寺,long'shan'si
龙树,long'shu
龙舒净土文,long'shu'jing'tu'wen
龙树菩萨劝诫王颂,long'shu'pu'sa'quan'jie'wang'song
龙树山,long'shu'shan
龙喜记,long'xi'ji
龙象,long'xiang
隆兴佛教编年通论,long'xing'fo'jiao'bian'nian'tong'lun
隆兴寺,long'xing'si
龙兴寺,long'xing'si
隆尧开化寺,long'yao'kai'hua'si
龙智,long'zhi
龙珠寺,long'zhu'si
漏,lou
漏尽通,lou'jin'tong
楼兰,lou'lan
鲁冰花,lu'bing'hua
六合释,lu'he'shi
庐江冶父山寺,lu'jiang'ye'fu'shan'si
卢梅楚臣喜饶,lu'mei'chu'chen'xi'rao
露盘,lu'pan
庐山,lu'shan
庐山莲宗宝鉴,lu'shan'lian'zong'bao'jian
麓山寺,lu'shan'si
漉水囊,lu'shui'nang
炉香赞,lu'xiang'zan
芦墟泗洲禅寺,lu'xu'si'zhou'chan'si
鹿野苑,lu'ye'yuan
陆羽煎茶,lu'yu'jian'cha
略论安乐净土义,lue'lun'an'le'jing'tu'yi
略释新华严经修行次第决疑论,lue'shi'xin'hua'yan'jing'xiu'xing'ci'di'jue'yi'lun
轮藏,lun'cang
轮回,lun'hui
论家,lun'jia
论事,lun'shi
论师,lun'shi
罗布林卡,luo'bu'lin'ka
洛叉,luo'cha
罗剎,luo'cha
罗汉供,luo'han'gong
罗侯罗,luo'hou'luo
罗侯罗跋陀罗,luo'hou'luo'ba'tuo'luo
罗湖野录,luo'hu'ye'lu
罗迦陵,luo'jia'ling
罗摩功行录,luo'mo'gong'xing'lu
罗摩克里希纳,luo'mo'ke'li'xi'na
罗摩难陀,luo'mo'nan'tuo
罗摩奴闍,luo'mo'nu'du
罗摩衍那,luo'mo'yan'na
罗姆摩罕罗易,luo'mu'mo'han'luo'yi
罗晴湖,luo'qing'hu
洛阳伽蓝记,luo'yang'qie'lan'ji
律,lv
绿财神心咒,lv'cai'shen'xin'zhou
律藏,lv'cang
绿度母,lv'du'mu
绿度母心咒,lv'du'mu'xin'zhou
律二十二明了论,lv'er'shi'er'ming'liao'lun
律经,lv'jing
律师,lv'shi
律仪,lv'yi
律院,lv'yuan
律宗,lv'zong
麻谷寺,ma'gu'si
马来西亚佛教,ma'lai'xi'ya'fo'jiao
麻三斤,ma'san'jin
马蹄寺石窟,ma'ti'si'shi'ku
马阴藏相,ma'yin'cang'xiang
马祖禅师法语,ma'zu'chan'shi'fa'yu
马祖道一,ma'zu'dao'yi
麦积山石窟,mai'ji'shan'shi'ku
买来的智慧,mai'lai'de'zhi'hui
卖油翁,mai'you'weng
慢,man
曼谷,man'gu
满了吗,man'le'ma
曼殊迦佉耶颂,man'shu'jia'qu'ye'song
曼荼罗,man'tu'luo
曼陀罗华,man'tuo'luo'hua
满意,man'yi
缦衣,man'yi
满州语译大藏经,man'zhou'yu'yi'da'zang'jing
忙莽鸡菩萨,mang'mang'ji'pu'sa
盲人点灯,mang'ren'dian'deng
么洗,me'xi
美国佛教,mei'guo'fo'jiao
眉沙迦山,mei'sha'jia'shan
没时间老,mei'shi'jian'lao
每天吃什么,mei'tian'chi'shen'me
门迹,men'ji
门前町,men'qian'ding
门叶记,men'ye'ji
梦,meng
蒙古佛教,meng'gu'fo'jiao
蒙古源流,meng'gu'yuan'liu
梦幻人世间,meng'huan'ren'shi'jian
孟加拉佛教,meng'jia'la'fo'jiao
迷,mi
祕藏宝钥,mi'cang'bao'yao
密迹力士,mi'ji'li'shi
米兰,mi'lan
弥兰王,mi'lan'wang
弥勒净土变,mi'le'jing'tu'bian
弥勒论师,mi'le'lun'shi
弥勒内院,mi'le'nei'yuan
弥勒菩萨,mi'le'pu'sa
弥勒菩萨所问本愿经,mi'le'pu'sa'suo'wen'ben'yuan'jing
弥勒三经,mi'le'san'jing
弥勒寺,mi'le'si
弥戾车,mi'li'che
密林山部,mi'lin'shan'bu
祕密集会怛特罗,mi'mi'ji'hui'da'te'luo
弥沙塞部和酰五分律,mi'sha'sai'bu'he'xian'wu'fen'lv
弥授,mi'shou
弥梯罗城,mi'ti'luo'cheng
弥陀寺,mi'tuo'si
弥陀天堂,mi'tuo'tian'tang
密严净土,mi'yan'jing'tu
密宗,mi'zong
密宗道次第广论,mi'zong'dao'ci'di'guang'lun
密宗要决钞,mi'zong'yao'jue'chao
缅甸佛教,mian'dian'fo'jiao
免丁钱,mian'ding'qian
