阿巴耶卡罗笈多,a'ba'ye'ka'luo'ji'duo
第四十二祖首山省念禅师,di'si'shi'er'zu'shou'shan'sheng'nian'chan'shi
第四十九祖虎丘绍隆禅师,di'si'shi'jiu'zu'hu'qiu'shao'long'chan'shi
第四十六祖白云守端禅师,di'si'shi'liu'zu'bai'yun'shou'duan'chan'shi
第四十七祖五祖法演禅师,di'si'shi'qi'zu'wu'zu'fa'yan'chan'shi
第四十三祖汾州太子院善昭禅师,di'si'shi'san'zu'fen'zhou'tai'zi'yuan'shan'zhao'chan'shi
第四十四祖石霜楚圆禅师,di'si'shi'si'zu'shi'shuang'chu'yuan'chan'shi
第四十五祖杨岐方会禅师,di'si'shi'wu'zu'yang'qi'fang'hui'chan'shi
第四世夏坝活佛降央克珠,di'si'shi'xia'ba'huo'fo'jiang'yang'ke'zhu
第四十一祖风穴延沼禅师,di'si'shi'yi'zu'feng'xue'yan'zhao'chan'shi
第四十祖南院慧颙禅师,di'si'shi'zu'nan'yuan'hui'yong'chan'shi
第四祖优波鞠多,di'si'zu'you'bo'ju'duo
地天,di'tian
底哇答思,di'wa'da'si
帝网,di'wang
帝网天珠,di'wang'tian'zhu
第五大,di'wu'da
第五十八祖苏州万峰时蔚禅师,di'wu'shi'ba'zu'su'zhou'wan'feng'shi'wei'chan'shi
第五世多智钦晋美图丹龙杨仁增嘉措,di'wu'shi'duo'zhi'qin'jin'mei'tu'dan'long'yang'ren'zeng'jia'cuo
第五世多智钦仁波切土登龙洋仁增嘉措活佛,di'wu'shi'duo'zhi'qin'ren'bo'qie'tu'deng'long'yang'ren'zeng'jia'cuo'huo'fo
第五十二祖破庵祖先禅师,di'wu'shi'er'zu'po'an'zu'xian'chan'shi
第五世嘎玛古千仁波且,di'wu'shi'ga'ma'gu'qian'ren'bo'qie
第五十九祖宝藏普持禅师,di'wu'shi'jiu'zu'bao'zang'pu'chi'chan'shi
第五十六祖天目明本禅师,di'wu'shi'liu'zu'tian'mu'ming'ben'chan'shi
第五十七祖千岩元长禅师,di'wu'shi'qi'zu'qian'yan'yuan'chang'chan'shi
第五十三祖径山师范禅师,di'wu'shi'san'zu'jing'shan'shi'fan'chan'shi
第五十四祖仰山祖钦禅师,di'wu'shi'si'zu'yang'shan'zu'qin'chan'shi
第五十五祖天目原妙禅师,di'wu'shi'wu'zu'tian'mu'yuan'miao'chan'shi
第五十一祖密庵咸杰禅师,di'wu'shi'yi'zu'mi'an'xian'jie'chan'shi
第五十祖应庵昙华禅师,di'wu'shi'zu'ying'an'tan'hua'chan'shi
第五祖提多迦,di'wu'zu'ti'duo'jia
第五祖提多迦者,di'wu'zu'ti'duo'jia'zhe
谛闲,di'xian
地行罗刹,di'xing'luo'cha
第一乘,di'yi'cheng
第一供养,di'yi'gong'yang
第一结集,di'yi'jie'ji
第一世安章竹巴,di'yi'shi'an'zhang'zhu'ba
第一世多智钦晋美春雷沃萨,di'yi'shi'duo'zhi'qin'jin'mei'chun'lei'wo'sa
第一世蒋贡康楚罗卓他耶,di'yi'shi'jiang'gong'kang'chu'luo'zhuo'ta'ye
第一时教,di'yi'shi'jiao
第一义,di'yi'yi
第一义谛,di'yi'yi'di
第一义观,di'yi'yi'guan
第一义空,di'yi'yi'kong
第一祖摩诃迦叶,di'yi'zu'mo'he'jia'ye
地狱,di'yu
地狱变,di'yu'bian
地狱道,di'yu'dao
地狱得道,di'yu'de'dao
地狱趣,di'yu'qu
地狱与极乐,di'yu'yu'ji'le
地藏,di'zang
地藏二十八益,di'zang'er'shi'ba'yi
地藏菩萨,di'zang'pu'sa
地藏菩萨本愿经,di'zang'pu'sa'ben'yuan'jing
地藏菩萨发心因缘十王经,di'zang'pu'sa'fa'xin'yin'yuan'shi'wang'jing
地藏菩萨故事,di'zang'pu'sa'gu'shi
地藏菩萨礼赞歌,di'zang'pu'sa'li'zan'ge
地藏菩萨灵感歌,di'zang'pu'sa'ling'gan'ge
地藏菩萨陀罗尼,di'zang'pu'sa'tuo'luo'ni
地藏菩萨心咒,di'zang'pu'sa'xin'zhou
地藏十轮经,di'zang'shi'lun'jing
地藏十益,di'zang'shi'yi
地藏王,di'zang'wang
地藏王菩薩超度心咒,di'zang'wang'pu'sa'chao'du'xin'zhou
地种,di'zhong
颠倒,dian'dao
颠倒心,dian'dao'xin
点点师,dian'dian'shi
电光石火,dian'guang'shi'huo
电光朝露,dian'guang'zhao'lu
垫江县报恩寺,dian'jiang'xian'bao'en'si
垫江县太平寺念佛堂,dian'jiang'xian'tai'ping'si'nian'fo'tang
电脑佛典,dian'nao'fo'dian
滇释记,dian'shi'ji
殿堂,dian'tang
典座,dian'zuo
掉悔,diao'hui
掉举,diao'ju
掉散,diao'san
调御师,diao'yu'shi
调御丈夫,diao'yu'zhang'fu
定宾,ding'bin
定朝,ding'chao
定琛,ding'chen
定答,ding'da
顶法,ding'fa
丁繁,ding'fan
丁福保,ding'fu'bao
顶嘎巴,ding'ga'ba
定根,ding'gen
定共戒,ding'gong'jie
顶光,ding'guang
定光,ding'guang
顶光化佛,ding'guang'hua'fo
顶果钦哲仁波切,ding'guo'qin'zhe'ren'bo'qie
定慧,ding'hui
定慧寺,ding'hui'si
丁剑虹,ding'jian'hong
定聚,ding'ju
定兰,ding'lan
顶礼,ding'li
定力,ding'li
定林,ding'lin
定林寺,ding'lin'si
丁玛渣孟,ding'ma'zha'meng
定门,ding'men
丁敏,ding'min
定然法师,ding'ran'fa'shi
定散,ding'san
定散二善,ding'san'er'shan
定散二心,ding'san'er'xin
定山祖禅,ding'shan'zu'chan
丁氏佛学丛书,ding'shi'fo'xue'cong'shu
定水,ding'shui
顶位,ding'wei
定西,ding'xi
定西法师,ding'xi'fa'shi
顶相,ding'xiang
定相,ding'xiang
定心,ding'xin
定心别时念佛,ding'xin'bie'shi'nian'fo
定心三昧,ding'xin'san'mei
定性,ding'xing
定性二乘,ding'xing'er'cheng
定性声闻,ding'xing'sheng'wen
定性喜乐地,ding'xing'xi'le'di
定性缘觉,ding'xing'yuan'jue
鼎需,ding'xu
定学,ding'xue
定演,ding'yan
定业,ding'ye
定异,ding'yi
定印,ding'yin
定照禅师道楷,ding'zhao'chan'shi'dao'kai
定智,ding'zhi
鼎州灵岩安禅师,ding'zhou'ling'yan'an'chan'shi
定诸,ding'zhu
东禅院,dong'chan'yuan
东初,dong'chu
东初法师,dong'chu'fa'shi
东大寺,dong'da'si
东都法云大通禅师善本,dong'du'fa'yun'da'tong'chan'shi'shan'ben
东都圣善寺大师凝公,dong'du'sheng'shan'si'da'shi'ning'gong
东方八佛,dong'fang'ba'fo
东方净琉璃医王,dong'fang'jing'liu'li'yi'wang
东方曼倩,dong'fang'man'qian
东方圣书,dong'fang'sheng'shu
东福寺,dong'fu'si
东国大学,dong'guo'da'xue
东国高僧传,dong'guo'gao'seng'chuan
董国华,dong'guo'hua
东国慧目山,dong'guo'hui'mu'shan
东国僧尼录,dong'guo'seng'ni'lu
东国实相,dong'guo'shi'xiang
东国桐里,dong'guo'tong'li
东海观音寺,dong'hai'guan'yin'si
东海竺源,dong'hai'zhu'yuan
东汉佛教,dong'han'fo'jiao
东鹤寺,dong'he'si
东华山普慧禅寺,dong'hua'shan'pu'hui'chan'si
董吉,dong'ji
东渐健易,dong'jian'jian'yi
东晋佛教,dong'jin'fo'jiao
东京普净院常觉禅师,dong'jing'pu'jing'yuan'chang'jue'chan'shi
东净寺,dong'jing'si
东里弘会,dong'li'hong'hui
东林常总禅师,dong'lin'chang'zong'chan'shi
东林普济大师,dong'lin'pu'ji'da'shi
东林十八高贤传,dong'lin'shi'ba'gao'xian'chuan
东林寺,dong'lin'si
东林远禅师,dong'lin'yuan'chan'shi
东林照觉总禅师,dong'lin'zhao'jue'zong'chan'shi
东林总禅师,dong'lin'zong'chan'shi
洞门禅海,dong'men'chan'hai
东密,dong'mi
东溟法师慧日,dong'ming'fa'shi'hui'ri
东明派,dong'ming'pai
东溟日禅师,dong'ming'ri'chan'shi
东溟日法师,dong'ming'ri'fa'shi
东明寺,dong'ming'si
董其昌,dong'qi'chang
洞然明白,dong'ran'ming'bai
东山,dong'shan
洞山,dong'shan
洞山宝,dong'shan'bao
洞山禀,dong'shan'bing
洞山初禅师,dong'shan'chu'chan'shi
洞山聪禅师,dong'shan'cong'chan'shi
洞山聪祥庵主,dong'shan'cong'xiang'an'zhu
洞山道金禅师,dong'shan'dao'jin'chan'shi
东山法门,dong'shan'fa'men
洞山价禅师,dong'shan'jia'chan'shi
洞山良价,dong'shan'liang'jia
洞山良价禅师,dong'shan'liang'jia'chan'shi
洞山守初禅师,dong'shan'shou'chu'chan'shi
东山寺,dong'shan'si
洞山悟本大师语录,dong'shan'wu'ben'da'shi'yu'lu
洞山五位,dong'shan'wu'wei
东山源禅师,dong'shan'yuan'chan'shi
洞上祖宪录,dong'shang'zu'xian'lu
东胜身洲,dong'sheng'shen'zhou
东寺,dong'si
东松僧,dong'song'seng
东塔宗,dong'ta'zong
东台二密,dong'tai'er'mi
东天竺国阿育王,dong'tian'zhu'guo'a'yu'wang
东土九祖,dong'tu'jiu'zu
东魏天竺瞿昙般若流支,dong'wei'tian'zhu'qu'tan'bo're'liu'zhi
董性母李氏,dong'xing'mu'li'shi
东洋大学,dong'yang'da'xue
东阳英朝,dong'yang'ying'chao
東狱禅寺,dong'yu'chan'si
董元宰,dong'yuan'zai
东岳承晙,dong'yue'cheng'jun
东沼周严,dong'zhao'zhou'yan
董正之居士,dong'zheng'zhi'ju'shi
兜跋毗沙门,dou'ba'pi'sha'men
都讲,dou'jiang
都贶,dou'kuang
兜率,dou'lv
兜率百尊,dou'lv'bai'zun
都率天,dou'lv'tian
兜率天,dou'lv'tian
兜率悦,dou'lv'yue
兜率照禅师,dou'lv'zhao'chan'shi
兜沙经,dou'sha'jing
都史多,dou'shi'duo
都史宫,dou'shi'gong
都史天,dou'shi'tian
笃补巴,du'bu'ba
笃布巴,du'bu'ba
笃补巴喜饶坚赞,du'bu'ba'xi'rao'jian'zan
度牒,du'die
杜敦罗哲札巴,du'dun'luo'zhe'zha'ba
毒峰善,du'feng'shan
毒峰善禅师,du'feng'shan'chan'shi
杜辅言,du'fu'yan
杜甘帝,du'gan'di
毒鼓,du'gu
度寰法师,du'huan'fa'shi
睹货逻国,du'huo'luo'guo
读经,du'jing
杜居士,du'ju'shi
独觉,du'jue
独觉舍悲障,du'jue'she'bei'zhang
杜克明,du'ke'ming
阇烂达梨波,du'lan'da'li'bo
闍烂达罗国,du'lan'da'luo'guo
独乐寺,du'le'si
阇梨,du'li
度门寺,du'men'si
度母赞,du'mu'zan
闍那崛多,du'na'jue'duo
阇那崛多,du'na'jue'duo
杜祁公,du'qi'gong
独散意识,du'san'yi'shi
度僧,du'seng
度僧制度,du'seng'zhi'du
度生,du'sheng
睹史多天,du'shi'duo'tian
杜顺,du'shun
杜顺法师,du'shun'fa'shi
读诵,du'song
阇提斯那,du'ti'si'na
独头意识,du'tou'yi'shi
阇陀伽,du'tuo'ga
都尉李遵勖,du'wei'li'zun'xu
杜衍,du'yan
杜彦之,du'yan'zhi
闍耶跋摩七世,du'ye'ba'mo'qi'shi
阇夜那,du'ye'na
独园承珠,du'yuan'cheng'zhu
独湛性莹,du'zhan'xing'ying
犊子,du'zi
犊子部,du'zi'bu
杜子巽,du'zi'xun
断常二见,duan'chang'er'jian
断德,duan'de
断恶修善,duan'e'xiu'shan
断伏,duan'fu
端甫,duan'fu
端和尚,duan'he'shang
断惑,duan'huo
断惑证真,duan'huo'zheng'zhen
断见,duan'jian
断结,duan'jie
端美三菩提,duan'mei'san'pu'ti
断灭,duan'mie
断灭论,duan'mie'lun
断末摩,duan'mo'mo
断七,duan'qi
断桥伦禅师,duan'qiao'lun'chan'shi
断桥妙伦禅师,duan'qiao'miao'lun'chan'shi
断肉,duan'rou
断善阐提,duan'shan'chan'ti
断食,duan'shi
段食,duan'shi
端狮子,duan'shi'zi
断俗寺,duan'su'si
断瘟咒,duan'wen'zhou
断崖禅师从一,duan'ya'chan'shi'cong'yi
断崖了义禅师,duan'ya'le'yi'chan'shi
断疑生信,duan'yi'sheng'xin
端裕,duan'yu
端裕禅师,duan'yu'chan'shi
端愿,duan'yuan
端正的难陀,duan'zheng'de'nan'tuo
断智,duan'zhi
对法,dui'fa
对法藏,dui'fa'cang
兑律,dui'lv
对治,dui'zhi
对治离,dui'zhi'li
对治助开,dui'zhi'zhu'kai
顿大,dun'da
顿断,dun'duan
钝根,dun'gen
顿根,dun'gen
敦化正觉寺,dun'hua'zheng'jue'si
炖煌菩萨法护,dun'huang'pu'sa'fa'hu
炖煌沙门单道,dun'huang'sha'men'dan'dao
敦煌石窟,dun'huang'shi'ku
顿渐,dun'jian
顿渐二教,dun'jian'er'jiao
顿教,dun'jiao
顿觉,dun'jue
钝使,dun'shi
顿说,dun'shuo
钝翁了愚,dun'weng'le'yu
顿悟,dun'wu
顿悟大乘正理决,dun'wu'da'cheng'zheng'li'jue
顿悟入道要门论,dun'wu'ru'dao'yao'men'lun
敦珠宁波车第二世,dun'zhu'ning'bo'che'di'er'shi
多安活佛,duo'an'huo'fo
多宝佛,duo'bao'fo
多宝如来,duo'bao'ru'lai
多毕巴,duo'bi'ba
多财鬼,duo'cai'gui
多吃了六个饼,duo'chi'le'liu'ge'bing
朵尔杰,duo'er'jie
多捡一些,duo'jian'yi'xie
多杰巴,duo'jie'ba
多杰觉拔,duo'jie'jue'ba
多揭罗香树,duo'jie'luo'xiang'shu
多居嘉措,duo'ju'jia'cuo
多卡力巴,duo'ka'li'ba
多伦寺,duo'lun'si
堕罗钵底国,duo'luo'bo'di'guo
多罗那他,duo'luo'na'ta
多罗那他佛教史,duo'luo'na'ta'fo'jiao'shi
多罗菩萨,duo'luo'pu'sa
多罗树,duo'luo'shu
朵玛,duo'ma
多玛食子,duo'ma'shi'zi
多玛斯,duo'ma'si
多摩罗跋香树,duo'mo'luo'ba'xiang'shu
多念义,duo'nian'yi
多少重,duo'shao'zhong
多生,duo'sheng
多识活佛,duo'shi'huo'fo
多闻,duo'wen
多闻部,duo'wen'bu
多闻第一,duo'wen'di'yi
多闻坚固,duo'wen'jian'gu
多闻天,duo'wen'tian
朵依斯特普寺,duo'yi'si'te'pu'si
多智钦仁波切,duo'zhi'qin'ren'bo'qie
多子塔,duo'zi'ta
恶报,e'bao
恶叉聚,e'cha'ju
恶道,e'dao
俄尔钦贡噶桑波,e'er'qin'gong'ga'sang'bo
饿鬼,e'gui
饿鬼道,e'gui'dao
饿鬼界,e'gui'jie
饿鬼趣,e'gui'qu
恶鬼神,e'gui'shen
饿鬼因,e'gui'yin
恶果,e'guo
鹅湖,e'hu
鹅湖禅师,e'hu'chan'shi
鹅湖山大义禅师,e'hu'shan'da'yi'chan'shi
恶见,e'jian
恶觉,e'jue
恶口,e'kou
莪阑婵院,e'lan'chan'yuan
恶露,e'lu
俄洛丹喜饶,e'luo'dan'xi'rao
峨眉山,e'mei'shan
阿弥陀佛,e'mi'tuo'fo
阿弥陀佛歌,e'mi'tuo'fo'ge
阿弥陀佛心咒,e'mi'tuo'fo'xin'zhou
恶魔,e'mo
恶念恶果,e'nian'e'guo
恶趣,e'qu
恶取空,e'qu'kong
恶人正机,e'ren'zheng'ji
峨山昌祯,e'shan'chang'zhen
峨山慈桌,e'shan'ci'zhuo
恶酰掣呾逻国,e'xian'che'da'luo'guo
恶行,e'xing
恶性,e'xing
恶业,e'ye
恶因,e'yin
恶缘,e'yuan
恶知识,e'zhi'shi
恶作,e'zuo
恩爱,en'ai
恩爱河,en'ai'he
恩萨罗桑丹珠,en'sa'luo'sang'dan'zhu
恩萨索南曲朗,en'sa'suo'nan'qu'lang
恩田,en'tian
二爱,er'ai
二百五十戒,er'bai'wu'shi'jie
二报,er'bao
二宝月大师,er'bao'yue'da'shi
二边,er'bian
二边三际,er'bian'san'ji
二边中间无碍,er'bian'zhong'jian'wu'ai
二般若,er'bo're
二部僧授戒轨范,er'bu'seng'shou'jie'gui'fan
二藏,er'cang
二禅,er'chan
二禅天,er'chan'tian
二乘,er'cheng
二乘作佛,er'cheng'zuo'fo
二持,er'chi
二重中道,er'chong'zhong'dao
二答,er'da
耳璫,er'dang
二道,er'dao
二德,er'de
二谛,er'di
二谛义,er'di'yi
二法身,er'fa'shen
二凡,er'fan
二烦恼,er'fan'nao
耳根,er'gen
二根,er'gen
二观,er'guan
二光,er'guang
二皈戒,er'gui'jie
二果,er'guo
二和,er'he
二河白道,er'he'bai'dao
二护,er'hu
二惑,er'huo
二际,er'ji
二见,er'jian
二教,er'jiao
二教六理,er'jiao'liu'li
二教论,er'jiao'lun
二戒,er'jie
二解脱,er'jie'tuo
二觉,er'jue
二空,er'kong
二空观,er'kong'guan
二空真如,er'kong'zhen'ru
二苦,er'ku
二利,er'li
二力,er'li
二流,er'liu
二漏,er'lou
二门,er'men
二明,er'ming
二求,er'qiu
二取,er'qu
二忍,er'ren
二入,er'ru
二如,er'ru
二入四行,er'ru'si'hang
二入四行论,er'ru'si'hang'lun
二色身,er'se'shen
二身,er'shen
耳识,er'shi
二识,er'shi
二食,er'shi
二世,er'shi
二十八部众,er'shi'ba'bu'zhong
二十八天,er'shi'ba'tian
二十八宿,er'shi'ba'xiu
二十八祖菩提达磨,er'shi'ba'zu'pu'ti'da'mo
二十八祖菩提达磨大师,er'shi'ba'zu'pu'ti'da'mo'da'shi
二十八祖菩提达磨尊者,er'shi'ba'zu'pu'ti'da'mo'zun'zhe
二十部,er'shi'bu
二十二根,er'shi'er'gen
二十二愚,er'shi'er'yu
二十二祖鹤勒那尊者,er'shi'er'zu'he'le'na'zun'zhe
二十二祖摩拏罗传法鹤勒那,er'shi'er'zu'mo'na'luo'chuan'fa'he'le'na
二十二祖摩拏罗大士,er'shi'er'zu'mo'na'luo'da'shi
二十二祖摩拏罗尊者,er'shi'er'zu'mo'na'luo'zun'zhe
二十二祖摩拿罗尊者,er'shi'er'zu'mo'na'luo'zun'zhe
二世间,er'shi'jian
二十犍度,er'shi'jian'du
二十九祖慧可大祖禅师,er'shi'jiu'zu'hui'ke'da'zu'chan'shi
二十六祖不如蜜多传法般若多罗,er'shi'liu'zu'bu'ru'mi'duo'chuan'fa'bo're'duo'luo
二十六祖不如蜜多尊者,er'shi'liu'zu'bu'ru'mi'duo'zun'zhe
二十六祖不如密多尊者,er'shi'liu'zu'bu'ru'mi'duo'zun'zhe
二十七祖般若多罗传法菩提达磨,er'shi'qi'zu'bo're'duo'luo'chuan'fa'pu'ti'da'mo
二十七祖般若多罗尊者,er'shi'qi'zu'bo're'duo'luo'zun'zhe
二十三祖鹤勒那传法师子比丘,er'shi'san'zu'he'le'na'chuan'fa'shi'zi'bi'qiu
二十三祖鹤勒那大士,er'shi'san'zu'he'le'na'da'shi
二十三祖鹤勒那尊者,er'shi'san'zu'he'le'na'zun'zhe
二十三祖师子尊者,er'shi'san'zu'shi'zi'zun'zhe
二十四缘,er'shi'si'yuan
二十四祖师子比丘传法婆舍斯多,er'shi'si'zu'shi'zi'bi'qiu'chuan'fa'po'she'si'duo
二十四祖师子比丘尊者,er'shi'si'zu'shi'zi'bi'qiu'zun'zhe
二十四祖师子尊者,er'shi'si'zu'shi'zi'zun'zhe
二十天,er'shi'tian
二十五谛,er'shi'wu'di
二十五方便,er'shi'wu'fang'bian
二十五菩萨,er'shi'wu'pu'sa
二十五神,er'shi'wu'shen
二十五有,er'shi'wu'you
二十五圆通,er'shi'wu'yuan'tong
二十五众,er'shi'wu'zhong
二十五祖婆舍斯多,er'shi'wu'zu'po'she'si'duo
二十五祖婆舍斯多传法不如蜜多,er'shi'wu'zu'po'she'si'duo'chuan'fa'bu'ru'mi'duo
二十五祖婆舍斯多尊者,er'shi'wu'zu'po'she'si'duo'zun'zhe
二十一度母,er'shi'yi'du'mu
二十亿耳,er'shi'yi'er
二十一祖摩拏罗尊者,er'shi'yi'zu'mo'na'luo'zun'zhe
二十一祖婆修盘头传法摩拏罗,er'shi'yi'zu'po'xiu'pan'tou'chuan'fa'mo'na'luo
二十一祖婆修盘头大士,er'shi'yi'zu'po'xiu'pan'tou'da'shi
二十一祖婆修盘头尊者,er'shi'yi'zu'po'xiu'pan'tou'zun'zhe
二十祖阇夜多传法婆修盘头,er'shi'zu'du'ye'duo'chuan'fa'po'xiu'pan'tou
二十祖阇夜多大士,er'shi'zu'du'ye'duo'da'shi
二十祖阇夜多尊者,er'shi'zu'du'ye'duo'zun'zhe
二十祖婆修槃驮尊者,er'shi'zu'po'xiu'pan'tuo'zun'zhe
二十祖奢夜多尊者,er'shi'zu'she'ye'duo'zun'zhe
二受,er'shou
二守护,er'shou'hu
二鼠啮藤,er'shu'nie'teng
二死,er'si
二檀,er'tan
二土,er'tu
二土弘经,er'tu'hong'jing
二我见,er'wo'jian
二我执,er'wo'zhi
二悟,er'wu
二无常,er'wu'chang
二无记,er'wu'ji
二无我,er'wu'wo
二无我智,er'wu'wo'zhi
二萧师,er'xiao'shi
二胁士,er'xie'shi
二心,er'xin
二行,er'xing
二形,er'xing
二修,er'xiu
二序,er'xu
二业,er'ye
二衣,er'yi
二义,er'yi
二因,er'yin
二隐谧禅师语录,er'yin'mi'chan'shi'yu'lu
二应身,er'ying'shen
二语,er'yu
二余,er'yu
二月堂,er'yue'tang
二障,er'zhang
二障义,er'zhang'yi
二真如,er'zhen'ru
二证,er'zheng
二执,er'zhi
二智,er'zhi
二众,er'zhong
二种爱,er'zhong'ai
二种比丘,er'zhong'bi'qiu
二种病,er'zhong'bing
二种般若,er'zhong'bo're
二种布施,er'zhong'bu'shi
二种出家,er'zhong'chu'jia
二种佛境,er'zhong'fo'jing
二种佛土,er'zhong'fo'tu
二种供养,er'zhong'gong'yang
二种寂静,er'zhong'ji'jing
二种戒,er'zhong'jie
二种精进,er'zhong'jing'jin
二种罗汉,er'zhong'luo'han
二种涅槃,er'zhong'nie'pan
二种菩萨,er'zhong'pu'sa
二种菩萨身,er'zhong'pu'sa'shen
二种菩提心,er'zhong'pu'ti'xin
二种清净,er'zhong'qing'jing
二种三宝,er'zhong'san'bao
二种生死,er'zhong'sheng'si
二种声闻,er'zhong'sheng'wen
二种施,er'zhong'shi
二种世间,er'zhong'shi'jian
二种我见,er'zhong'wo'jian
二种心相,er'zhong'xin'xiang
二种因果,er'zhong'yin'guo
二种证,er'zhong'zheng
二种资粮,er'zhong'zi'liang
二种自在,er'zhong'zi'zai
二足,er'zu
二祖阿难,er'zu'a'nan
二祖阿难传法商那和修,er'zu'a'nan'chuan'fa'shang'na'he'xiu
二祖阿难陀尊者,er'zu'a'nan'tuo'zun'zhe
二祖阿难尊者,er'zu'a'nan'zun'zhe
二祖北齐尊者慧文,er'zu'bei'qi'zun'zhe'hui'wen
二祖慧可,er'zu'hui'ke
二祖惠可大师,er'zu'hui'ke'da'shi
二祖慧可大师,er'zu'hui'ke'da'shi
二祖慧可大师尊者,er'zu'hui'ke'da'shi'zun'zhe
二祖山,er'zu'shan
二足尊,er'zu'zun
二罪,er'zui
二尊院,er'zun'yuan
法爱,fa'ai
法安,fa'an
法宝,fa'bao
法报,fa'bao
法宝禅师,fa'bao'chan'shi
法报应,fa'bao'ying
法报应化,fa'bao'ying'hua
法本,fa'ben
法辩,fa'bian
法财,fa'cai
法藏,fa'cang
法藏比丘,fa'cang'bi'qiu
法藏部,fa'cang'bu
法藏大师,fa'cang'da'shi
法藏和尚传,fa'cang'he'shang'chuan
法藏碎金录,fa'cang'sui'jin'lu
法差别相违因,fa'cha'bie'xiang'wei'yin
法常,fa'chang
法常禅师,fa'chang'chan'shi
法昌遇禅师,fa'chang'yu'chan'shi
法超,fa'chao
法臣,fa'chen
法尘,fa'chen
法诚,fa'cheng
法成,fa'cheng
法澄,fa'cheng
法称,fa'cheng
法持,fa'chi
法充,fa'chong
法冲,fa'chong
法宠,fa'chong
法宠法师,fa'chong'fa'shi
法处,fa'chu
法处所摄色,fa'chu'suo'she'se
法船,fa'chuan
法纯,fa'chun
法慈,fa'ci
法聪,fa'cong
法聪禅师,fa'cong'chan'shi
乏道,fa'dao
法灯,fa'deng
法灯禅师,fa'deng'chan'shi
法灯钦公,fa'deng'qin'gong
法典,fa'dian
法度,fa'du
伐阇罗佛多尊者,fa'du'luo'fo'duo'zun'zhe
法端,fa'duan
法恩,fa'en
法尔,fa'er
法尔自然,fa'er'zi'ran
法舫,fa'fang
法舫法师,fa'fang'fa'shi
法佛,fa'fo
法服,fa'fu
法缚,fa'fu
法格崇拜,fa'ge'chong'bai
法恭,fa'gong
法鼓,fa'gu
法光,fa'guang
发光地,fa'guang'de
法光寺,fa'guang'si
法果,fa'guo
法海,fa'hai
法海立禅师,fa'hai'li'chan'shi
法海寺,fa'hai'si
法号,fa'hao
法和,fa'he
法护,fa'hu
法化,fa'hua
法华,fa'hua
法华八年,fa'hua'ba'nian
法华常行,fa'hua'chang'xing
法华二妙,fa'hua'er'miao
法华会,fa'hua'hui
法华经安乐行义,fa'hua'jing'an'le'xing'yi
法华经法,fa'hua'jing'fa
法华经论,fa'hua'jing'lun
法华经寺,fa'hua'jing'si
法华举,fa'hua'ju
法华举禅师,fa'hua'ju'chan'shi
法华六瑞,fa'hua'liu'rui
法华隆禅师,fa'hua'long'chan'shi
法华涅槃时,fa'hua'nie'pan'shi
法华七喻,fa'hua'qi'yu
法华三部,fa'hua'san'bu
法华三昧,fa'hua'san'mei
法华三昧忏仪,fa'hua'san'mei'chan'yi
法华寺,fa'hua'si
法华四法,fa'hua'si'fa
法华文句,fa'hua'wen'ju
法华文句记,fa'hua'wen'ju'ji
法华秀句,fa'hua'xiu'ju
法华玄义,fa'hua'xuan'yi
法华玄义释签,fa'hua'xuan'yi'shi'qian
法华一揆,fa'hua'yi'kui
法华一实,fa'hua'yi'shi
法华传记,fa'hua'zhuan'ji
法华宗,fa'hua'zong
法会,fa'hui
法惠,fa'hui
法慧,fa'hui
法集论,fa'ji'lun
法见,fa'jian
法建,fa'jian
法江,fa'jiang
法界,fa'jie
法界安立图,fa'jie'an'li'tu
法界次第初门,fa'jie'ci'di'chu'men
法界定印,fa'jie'ding'yin
法界佛,fa'jie'fo
法界观,fa'jie'guan
法界观门,fa'jie'guan'men
法界三观,fa'jie'san'guan
法界三昧,fa'jie'san'mei
法界身,fa'jie'shen
法界实相,fa'jie'shi'xiang
法界无碍智,fa'jie'wu'ai'zhi
法界性,fa'jie'xing
法界缘起,fa'jie'yuan'qi
法界圆融,fa'jie'yuan'rong
法进,fa'jin
法镜,fa'jing
法京,fa'jing
法净,fa'jing
法经,fa'jing
法久,fa'jiu
法具,fa'ju
法句经,fa'ju'jing
法俊,fa'jun
法均,fa'jun
法开,fa'kai
法揩楷,fa'kai'kai
法侃,fa'kan
筏可法师,fa'ke'fa'shi
法空,fa'kong
法空观,fa'kong'guan
法空智,fa'kong'zhi
法旷,fa'kuang
法匮,fa'kui
法腊,fa'la
伐腊毗国,fa'la'pi'guo
法兰,fa'lan
法朗,fa'lang
法力,fa'li
法砺,fa'li
法懔,fa'lin
法琳,fa'lin
法琳大师,fa'lin'da'shi
法令,fa'ling
法流,fa'liu
法隆寺,fa'long'si
发露,fa'lu
法论,fa'lun
法轮,fa'lun
法轮端禅师,fa'lun'duan'chan'shi
法轮应端,fa'lun'ying'duan
法螺,fa'luo
法侣,fa'lv
法门,fa'men
法门名义集,fa'men'ming'yi'ji
法门身,fa'men'shen
法门寺,fa'men'si
法灭,fa'mie
法愍,fa'min
法敏,fa'min
法名,fa'ming
法命,fa'ming
法明,fa'ming
伐那婆斯尊者,fa'na'po'si'zun'zhe
法凝,fa'ning
法宁,fa'ning
法平,fa'ping
法普三,fa'pu'san
发菩提心,fa'pu'ti'xin
法器,fa'qi
